Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-17 00:00:00-04:00,40.01986154842625,40.85116593348294,39.697122655053036,40.52842330932617,37242800,0.0,0.0
2025-03-18 00:00:00-04:00,40.8022664883133,40.909847362860695,40.38172510460088,40.73380661010742,37644500,0.0,0.0
2025-03-19 00:00:00-04:00,40.8022673536263,41.760709399618264,40.39150434489624,41.28148651123047,42471100,0.0,0.0
2025-03-20 00:00:00-04:00,40.84138821216842,41.78027357293695,40.733811056661324,41.54555130004883,41018100,0.0,0.0
2025-03-21 00:00:00-04:00,41.23258827593376,41.72158956181096,40.968527133866026,41.535770416259766,65011000,0.0,0.0
2025-03-24 00:00:00-04:00,41.98565027611656,42.200812033561185,41.80960951653162,42.1225700378418,30646100,0.0,0.0
2025-03-25 00:00:00-04:00,42.39640940453528,42.57245016346931,42.09323099920285,42.32794952392578,25445300,0.0,0.0
2025-03-26 00:00:00-04:00,42.5039918953507,42.75827465936167,41.79005044849254,41.87807083129883,30012100,0.0,0.0
2025-03-27 00:00:00-04:00,41.878065929734916,42.14212704724707,41.5846659316492,41.62378692626953,25619200,0.0,0.0
2025-03-28 00:00:00-04:00,41.506431218618744,41.68247199448736,40.088330357476266,40.34260940551758,34253000,0.0,0.0
2025-03-31 00:00:00-04:00,39.88294660823717,40.978312255126,39.70690583394375,40.812049865722656,36390000,0.0,0.0
2025-04-01 00:00:00-04:00,40.4110653535871,40.78270736983718,40.06876595097759,40.577327728271484,25578500,0.0,0.0
2025-04-02 00:00:00-04:00,39.980745276131536,41.04676820452992,39.92206378006775,40.929405212402344,28216100,0.0,0.0
2025-04-03 00:00:00-04:00,37.78024002483876,37.9856196675259,36.20565530266996,36.4012565612793,115497900,0.0,0.0
2025-04-04 00:00:00-04:00,34.51371055377133,35.00271182407996,32.92934375180716,33.633506774902344,107761200,0.0,0.0
2025-04-07 00:00:00-04:00,34.200746857768756,35.824230774940176,32.8022030563206,34.79732894897461,137329100,0.0,0.0
2025-04-08 00:00:00-04:00,36.04917648289787,36.5088388993859,33.574831095318686,34.259429931640625,79116300,0.0,0.0
2025-04-09 00:00:00-04:00,33.3009842158247,37.01739295147503,32.34254221821058,36.332794189453125,161173500,0.0,0.0
2025-04-10 00:00:00-04:00,35.52105231541906,35.59929431019055,33.86822934909974,35.0613899230957,90451800,0.0,0.0
2025-04-11 00:00:00-04:00,34.42568924594294,35.43303064171665,34.0442688623309,35.1591911315918,63671900,0.0,0.0
2025-04-14 00:00:00-04:00,35.6873128967227,36.17631414713622,35.47215115269005,35.86334991455078,46830600,0.0,0.0
2025-04-15 00:00:00-04:00,36.96849308912613,37.89759619357695,36.96849308912613,37.15431594848633,84677800,0.0,0.0
2025-04-16 00:00:00-04:00,37.02717496608502,37.320574967702974,36.15675334461227,36.50883483886719,52872700,0.0,0.0
2025-04-17 00:00:00-04:00,36.684873039888245,37.036954545513055,36.420815641453196,36.587074279785156,47144400,0.0,0.0
2025-04-21 00:00:00-04:00,36.25455481296325,36.45993445637741,35.68731526485028,36.107852935791016,34928300,0.0,0.0
2025-04-22 00:00:00-04:00,36.7435527386715,37.64331695693713,36.57729410846501,37.477054595947266,42288900,0.0,0.0
2025-04-23 00:00:00-04:00,38.54307591140218,39.24723886023013,37.81935246613087,37.8975944519043,54428400,0.0,0.0
2025-04-24 00:00:00-04:00,37.809578665032035,38.82670221864138,37.750897168590996,38.70934295654297,42457100,0.0,0.0
2025-04-25 00:00:00-04:00,38.67021928465151,38.914719906738405,38.45505754336435,38.816917419433594,32694200,0.0,0.0
2025-04-28 00:00:00-04:00,38.924502058192424,39.19834531837207,38.59198103073296,38.90494155883789,37428000,0.0,0.0
2025-04-29 00:00:00-04:00,38.75824333349877,39.257023008313446,38.611541454020696,39.11032485961914,33792500,0.0,0.0
2025-04-30 00:00:00-04:00,38.494184758222474,39.12010585497666,37.966062433792125,39.00274658203125,40994600,0.0,0.0
2025-05-01 00:00:00-04:00,38.94405472206664,39.550415156923236,38.709336238604806,39.286354064941406,33569100,0.0,0.0
2025-05-02 00:00:00-04:00,40.01008088080938,40.323041372608586,39.804701257588036,40.166561126708984,41613000,0.0,0.0
2025-05-05 00:00:00-04:00,39.951400608423384,40.57732534190136,39.726460481254016,40.21546173095703,32829200,0.0,0.0
2025-05-06 00:00:00-04:00,39.75580454913384,40.362165076352774,39.667784171732414,39.94162368774414,29541800,0.0,0.0
2025-05-07 00:00:00-04:00,40.13722488810947,40.43062490213347,39.96118413353836,40.02964401245117,30925900,0.0,0.0
2025-05-08 00:00:00-04:00,40.381723806222226,41.22280654660404,40.34260281113855,40.68490219116211,41861700,0.0,0.0
2025-05-09 00:00:00-04:00,40.81204223364652,41.05654284879953,40.77292123983404,40.870723724365234,27222800,0.0,0.0
2025-05-12 00:00:00-04:00,42.36706796948531,42.99298897208643,41.99542597514711,42.40618896484375,44875100,0.0,0.0
2025-05-13 00:00:00-04:00,42.464871145686125,43.51133736110295,42.464871145686125,43.30595397949219,43232500,0.0,0.0
2025-05-14 00:00:00-04:00,43.217935858169795,43.93187734659053,43.15925808673885,43.75584030151367,42419500,0.0,0.0
2025-05-15 00:00:00-04:00,43.61891321688547,43.99055523884787,43.04189155020059,43.40375518798828,47379400,0.0,0.0
2025-05-16 00:00:00-04:00,43.36463267198061,43.80473456011381,42.69959064786457,43.706932067871094,49488100,0.0,0.0
2025-05-19 00:00:00-04:00,43.139693779217055,44.1470352282536,43.139693779217055,43.78517532348633,37915700,0.0,0.0
2025-05-20 00:00:00-04:00,43.609133306411984,43.92209382002146,43.43309255115871,43.706932067871094,33424300,0.0,0.0
2025-05-21 00:00:00-04:00,43.39397250898848,43.511335502261886,42.20081192364504,42.29861068725586,55594100,0.0,0.0
2025-05-22 00:00:00-04:00,42.23015079799777,42.61157119909968,42.014989041157236,42.35729217529297,29026200,0.0,0.0
2025-05-23 00:00:00-04:00,41.545550817995085,42.47465405243823,41.41840943287325,42.24971389770508,34875100,0.0,0.0
2025-05-27 00:00:00-04:00,42.82673111072261,43.24727249145508,42.347508235893685,43.24727249145508,36322000,0.0,0.0
2025-05-28 00:00:00-04:00,43.2374917533546,43.46243189170921,42.992991116345195,43.09079360961914,35673800,0.0,0.0
2025-05-29 00:00:00-04:00,43.39397190379741,43.48199228213305,42.934313244296746,43.2668342590332,28545100,0.0,0.0
2025-05-30 00:00:00-04:00,43.21792993013038,43.32551080404269,42.75827128357348,43.15925216674805,66537500,0.0,0.0
2025-06-02 00:00:00-04:00,42.914750318286494,43.178811438357215,42.40618857564474,43.1103515625,28582600,0.0,0.0
2025-06-03 00:00:00-04:00,43.04189138460784,43.74605442755724,42.97343150329706,43.667816162109375,31320200,0.0,0.0
2025-06-04 00:00:00-04:00,43.61890810624225,44.09813095189659,43.36462910887156,43.38418960571289,30591700,0.0,0.0
2025-06-05 00:00:00-04:00,43.472215069562445,43.59935644853606,43.04189155020059,43.40375518798828,32020900,0.0,0.0
2025-06-06 00:00:00-04:00,43.96449509370882,44.43670225790907,43.91530755108214,44.239952087402344,37013000,0.26,0.0
2025-06-09 00:00:00-04:00,44.37768032671662,44.662973338235105,44.05303577855371,44.14157485961914,32414000,0.0,0.0
2025-06-10 00:00:00-04:00,44.07270871579217,44.46621655142065,44.02352117453081,44.358001708984375,32229100,0.0,0.0
2025-06-11 00:00:00-04:00,44.466220211548105,44.672810153512025,43.82677086420933,44.003849029541016,47873500,0.0,0.0
2025-06-12 00:00:00-04:00,43.679207749961506,43.92514922658793,43.305375654713984,43.895633697509766,30165400,0.0,0.0
2025-06-13 00:00:00-04:00,43.28570178965453,43.73823322588175,42.9512212166237,43.37424087524414,43281700,0.0,0.0
2025-06-16 00:00:00-04:00,43.91531066674336,44.16125215009453,43.630017645391376,43.68904495239258,34103600,0.0,0.0
2025-06-17 00:00:00-04:00,43.551318243251764,43.944822364239165,43.34472829827569,43.511966705322266,27489600,0.0,0.0
2025-06-18 00:00:00-04:00,43.54147926399391,44.46622165809113,43.492291717083674,44.328495025634766,37684700,0.0,0.0
2025-06-20 00:00:00-04:00,44.57443835198429,44.9089189386507,44.535086811724845,44.7613525390625,64591600,0.0,0.0
2025-06-23 00:00:00-04:00,44.662975628644006,45.61722604820825,44.37768260249511,45.548362731933594,42683600,0.0,0.0
2025-06-24 00:00:00-04:00,45.99105831197274,46.4239139803826,45.813980140175694,45.90251922607422,45437600,0.0,0.0
2025-06-25 00:00:00-04:00,45.82381826724046,46.21732238282595,45.70576365507257,46.08943176269531,33532400,0.0,0.0
2025-06-26 00:00:00-04:00,46.18781045358133,46.80758403072319,46.13862290839178,46.68952941894531,40127000,0.0,0.0
2025-06-27 00:00:00-04:00,46.67969752987908,46.89612349836362,46.14846298831165,46.35505294799805,56705000,0.0,0.0
2025-06-30 00:00:00-04:00,46.846936456711646,46.846936456711646,46.266514359322045,46.55180740356445,47921200,0.0,0.0
2025-07-01 00:00:00-04:00,46.25667161171306,47.63394157668147,46.177968540862246,47.36832809448242,48540900,0.0,0.0
2025-07-02 00:00:00-04:00,47.574922459058236,47.93891481373542,47.27979342140729,47.91923904418945,48003600,0.0,0.0
2025-07-03 00:00:00-04:00,48.15534166193044,48.50949798715584,48.01761503606926,48.13566589355469,21620300,0.0,0.0
2025-07-07 00:00:00-04:00,47.94875159624396,48.41111901715872,47.58475551140943,47.87004852294922,35567900,0.0,0.0
2025-07-08 00:00:00-04:00,46.72888385116937,47.01417688482011,46.000895377848416,46.38456726074219,88086500,0.0,0.0
2025-07-09 00:00:00-04:00,46.39440227846036,46.679695306018246,45.95170684824457,46.07959747314453,46227900,0.0,0.0
2025-07-10 00:00:00-04:00,46.138621886680355,46.45342667224526,46.020567277516726,46.20748519897461,44225000,0.0,0.0
2025-07-11 00:00:00-04:00,45.882843055987955,46.05008521801101,45.499174938034635,45.97138214111328,31653000,0.0,0.0
2025-07-14 00:00:00-04:00,46.05008493395642,46.30586242675781,45.794303688385796,46.30586242675781,36381200,0.0,0.0
2025-07-15 00:00:00-04:00,46.11894747027501,46.2468343381305,45.20404486267006,45.40079879760742,55145000,0.0,0.0
2025-07-16 00:00:00-04:00,45.4991750706585,45.80414386537229,44.27930364457264,45.282745361328125,61296600,0.0,0.0
2025-07-17 00:00:00-04:00,44.89907764960877,46.45342966204851,44.7023237077751,46.256675720214844,56480700,0.0,0.0
2025-07-18 00:00:00-04:00,46.24683858874296,46.6108347153017,46.13862747971229,46.55180740356445,48314200,0.0,0.0
2025-07-21 00:00:00-04:00,46.76823293388622,47.26011589595207,46.43375236957066,46.709205627441406,32199700,0.0,0.0
2025-07-22 00:00:00-04:00,46.82725704600614,47.388003329226926,46.68953041542829,46.99449920654297,34749400,0.0,0.0
2025-07-23 00:00:00-04:00,47.230599372014325,47.525732145255844,47.03384919354544,47.358489990234375,31380100,0.0,0.0
2025-07-24 00:00:00-04:00,47.70280999369891,48.20452894991844,47.42735299067355,47.60443115234375,42967600,0.0,0.0
2025-07-25 00:00:00-04:00,47.60443247138339,47.76183486914392,47.16173705494152,47.66345977783203,24461200,0.0,0.0
2025-07-28 00:00:00-04:00,47.663458813600336,47.75199789509756,47.29946647978689,47.44702911376953,20590400,0.0,0.0
2025-07-29 00:00:00-04:00,47.604429265414076,47.72248011759193,47.11254633644263,47.171573638916016,26216500,0.0,0.0
2025-07-30 00:00:00-04:00,47.476544601668536,47.712650088375945,46.96498959387972,47.18141555786133,32265900,0.0,0.0
2025-07-31 00:00:00-04:00,46.984660096019375,47.2502773527117,46.42391380503644,46.50261688232422,40016300,0.0,0.0
2025-08-01 00:00:00-04:00,45.60739151543158,45.65657906396634,44.58427399372318,44.91875457763672,52310400,0.0,0.0
2025-08-04 00:00:00-04:00,45.21388196873994,45.36144836171907,44.89907716630244,45.10566711425781,31038900,0.0,0.0
2025-08-05 00:00:00-04:00,45.204049311414195,45.25323686179702,44.02352933837863,44.82038116455078,36798300,0.0,0.0
2025-08-06 00:00:00-04:00,44.96794073160929,45.19420645006768,44.653135927426376,44.682647705078125,27916800,0.0,0.0
2025-08-07 00:00:00-04:00,44.96794139447881,45.01712894221321,44.0530387460953,44.190765380859375,30609900,0.0,0.0
2025-08-08 00:00:00-04:00,44.41702985514564,45.54835833675437,44.24978770835284,45.263065338134766,37131600,0.0,0.0
2025-08-11 00:00:00-04:00,45.31225799979686,45.764789406089484,45.066316528624476,45.4106330871582,35559400,0.0,0.0
2025-08-12 00:00:00-04:00,45.7254438663309,46.88628806271559,45.607392995462654,46.728885650634766,35481200,0.0,0.0
2025-08-13 00:00:00-04:00,46.90596206297016,46.9846613896555,46.22716489013541,46.473106384277344,29465100,0.0,0.0
2025-08-14 00:00:00-04:00,46.325536768726586,46.95514634955161,46.12878283652648,46.93547058105469,21073800,0.0,0.0
2025-08-15 00:00:00-04:00,46.97482263160645,47.043685945713975,46.138623101575575,46.17797088623047,26276900,0.0,0.0
2025-08-18 00:00:00-04:00,46.15829717796851,47.260117758411134,46.03041030478534,47.14206314086914,43125100,0.0,0.0
2025-08-19 00:00:00-04:00,47.04368394980808,47.33881296242887,46.85676978412768,47.29946517944336,33783400,0.0,0.0
2025-08-20 00:00:00-04:00,47.38800057695915,47.71264511826824,47.092871563894796,47.56507873535156,30822200,0.0,0.0
2025-08-21 00:00:00-04:00,47.48637937214514,47.70280906614907,47.03384796901782,47.476539611816406,28713200,0.0,0.0
2025-08-22 00:00:00-04:00,47.732320587315996,48.85381308160011,47.6732932839651,48.676734924316406,45078900,0.0,0.0
2025-08-25 00:00:00-04:00,48.588195845674555,48.85381308160011,48.41111768839086,48.676734924316406,34715700,0.0,0.0
2025-08-26 00:00:00-04:00,48.450472494856044,49.444074442009246,48.450472494856044,49.43423843383789,40609300,0.0,0.0
2025-08-27 00:00:00-04:00,49.21780584948905,49.80806763003763,49.17845806633435,49.56212615966797,42428200,0.0,0.0
2025-08-28 00:00:00-04:00,49.729365043391645,49.81790412369934,49.46374780246855,49.67034149169922,32949400,0.0,0.0
2025-08-29 00:00:00-04:00,49.690013197832315,50.09335706055289,49.690013197832315,49.916282653808594,32496500,0.0,0.0
2025-09-02 00:00:00-04:00,49.404724584633165,49.6506660590644,48.863650338669174,49.60147476196289,52719800,0.0,0.0
2025-09-03 00:00:00-04:00,49.58180263711927,49.74904103803459,48.8931657596764,49.24732208251953,38344200,0.0,0.0
2025-09-04 00:00:00-04:00,49.42440087444294,50.004822910335996,49.306346263476506,49.7982292175293,34796900,0.0,0.0
2025-09-05 00:00:00-04:00,49.89715104090411,50.243386519597884,48.70017426213557,49.2343635559082,40063300,0.28,0.0
2025-09-08 00:00:00-04:00,49.26404104127354,49.37285780163389,48.353944088519185,48.92770004272461,48033100,0.0,0.0
2025-09-09 00:00:00-04:00,48.967272871533225,50.015866335980526,48.9277024524274,49.74877166748047,40060100,0.0,0.0
2025-09-10 00:00:00-04:00,49.82790720862575,50.0851111513071,49.432214350593846,49.590492248535156,31706300,0.0,0.0
2025-09-11 00:00:00-04:00,49.600383602002445,50.41155831105525,49.452000193454424,50.203819274902344,28055200,0.0,0.0
2025-09-12 00:00:00-04:00,50.154359645778484,50.381883897969765,49.91694090186767,50.03565216064453,27851100,0.0,0.0
2025-09-15 00:00:00-04:00,50.30274002048611,50.54015875005677,49.916937886871146,50.04553985595703,29043600,0.0,0.0
2025-09-16 00:00:00-04:00,50.095002846086,50.3324215844503,49.66963027951361,50.11478805541992,31624400,0.0,0.0
2025-09-17 00:00:00-04:00,50.31263532604691,51.074348888127915,50.243388981643434,50.846824645996094,38337900,0.0,0.0
2025-09-18 00:00:00-04:00,50.93585811187686,51.62832158191247,50.747900506887575,51.5689697265625,35246900,0.0,0.0
2025-09-19 00:00:00-04:00,51.58875320471587,52.09326282647187,51.202947289675684,51.68767547607422,98970700,0.0,0.0
2025-09-22 00:00:00-04:00,51.20294722999929,51.78659768707593,51.20294722999929,51.36122512817383,27468000,0.0,0.0
2025-09-23 00:00:00-04:00,51.440363407092754,52.31089369060194,50.96552973617209,51.143592834472656,28278200,0.0,0.0
2025-09-24 00:00:00-04:00,51.29197623396142,51.68767284654993,50.90617411219104,51.143592834472656,27010400,0.0,0.0
2025-09-25 00:00:00-04:00,50.92596000997654,51.76681437970585,50.886389593453195,51.29197692871094,22957900,0.0,0.0
2025-09-26 00:00:00-04:00,51.54918334890072,52.05369297615879,51.420581375818145,51.64810562133789,20025800,0.0,0.0
2025-09-29 00:00:00-04:00,51.796490738692995,51.98444455828769,51.54918129381661,51.85584259033203,23701000,0.0,0.0
2025-09-30 00:00:00-04:00,51.91519963908828,52.004231192630655,50.47091334708321,51.0347785949707,29945000,0.0,0.0
2025-10-01 00:00:00-04:00,50.74789744343671,51.1238088570801,50.01586359826252,50.13457107543945,27709100,0.0,0.0
2025-10-02 00:00:00-04:00,50.104898011233125,50.302742559946765,49.531138253763515,49.93672561645508,22757200,0.0,0.0
2025-10-03 00:00:00-04:00,50.07521601201115,50.5797293995498,50.00596966841058,50.095001220703125,24565700,0.0,0.0
2025-10-06 00:00:00-04:00,50.38188373885271,50.767685894551775,49.35307547455992,49.847694396972656,25386300,0.0,0.0
2025-10-07 00:00:00-04:00,50.005971844382636,50.36209806904937,49.59049376470002,49.74877166748047,24107300,0.0,0.0
2025-10-08 00:00:00-04:00,49.857586277977134,49.96639926535014,49.24425612927815,49.303611755371094,24014200,0.0,0.0
2025-10-09 00:00:00-04:00,49.461889420516925,49.73887479370616,49.13543913899302,49.254150390625,21816900,0.0,0.0
2025-10-10 00:00:00-04:00,49.39264612172827,49.600385164425,48.02749683295574,48.12642288208008,31831900,0.0,0.0
2025-10-13 00:00:00-04:00,48.67050085638094,48.86834917249833,48.28469871545556,48.33415985107422,34462800,0.0,0.0
2025-10-14 00:00:00-04:00,48.32426584058031,49.95650974773572,48.00771004109994,49.55092239379883,42462600,0.0,0.0
2025-10-15 00:00:00-04:00,51.01499584984654,52.281219095920996,50.67865482840265,51.71735382080078,69992200,0.0,0.0
2025-10-16 00:00:00-04:00,52.03390538727227,52.1921832801189,49.461888685103915,49.897151947021484,49027700,0.0,0.0
2025-10-17 00:00:00-04:00,50.401664767671114,51.21283943124807,49.78833841137594,50.728111267089844,48915400,0.0,0.0
2025-10-20 00:00:00-04:00,50.886389763477304,51.71734964503091,50.817143421151385,51.47993469238281,25786000,0.0,0.0
2025-10-21 00:00:00-04:00,51.52939947977521,51.80638486871691,50.886393371282935,50.96553421020508,27303400,0.0,0.0
2025-10-22 00:00:00-04:00,50.94574929241469,51.02489013179035,49.8971558125448,50.550052642822266,34955000,0.0,0.0
2025-10-23 00:00:00-04:00,50.92596413312189,51.24251994365289,50.55994718475347,51.20294952392578,26028800,0.0,0.0
2025-10-24 00:00:00-04:00,51.29197808042486,52.25153994762766,51.29197808042486,52.00423049926758,38923900,0.0,0.0
2025-10-27 00:00:00-04:00,52.231756880331815,52.49885154834825,51.96466221231539,52.44939041137695,27345800,0.0,0.0
2025-10-28 00:00:00-04:00,52.429604475699904,52.70658985781714,51.77670766525011,52.301002502441406,29575200,0.0,0.0
2025-10-29 00:00:00-04:00,52.093266706924965,52.439498456112915,51.756925676152505,52.014129638671875,29158800,0.0,0.0
2025-10-30 00:00:00-04:00,52.103151903187005,52.864865444313324,51.99433891757694,52.45927810668945,37548600,0.0,0.0
2025-10-31 00:00:00-04:00,52.22186666301801,53.06271732051941,52.20208145331125,52.87476348876953,39295700,0.0,0.0
2025-11-03 00:00:00-05:00,52.68680337046769,53.06271478968117,52.142723337231935,52.983577728271484,31252300,0.0,0.0
2025-11-04 00:00:00-05:00,52.44939058008159,53.41884320768012,52.152619983656386,52.96379470825195,47226600,0.0,0.0
2025-11-05 00:00:00-05:00,52.39003438082039,52.49885114550797,51.183166798681434,51.88552474975586,54353600,0.0,0.0
2025-11-06 00:00:00-05:00,52.84508226875824,53.171532559074116,52.20207995315976,52.71648406982422,55296000,0.0,0.0
2025-11-07 00:00:00-05:00,52.57799171400305,53.0033642790733,52.14272465747936,52.6274528503418,40537700,0.0,0.0
2025-11-10 00:00:00-05:00,52.835194425757116,53.40895420105422,52.76594807682719,52.84508514404297,26094600,0.0,0.0
2025-11-11 00:00:00-05:00,53.171533410822256,53.39905765909189,52.70659042273401,53.052825927734375,22244300,0.0,0.0
2025-11-12 00:00:00-05:00,53.31002683651653,54.10141635739083,53.1913193517961,53.52766036987305,40536700,0.0,0.0
2025-11-13 00:00:00-05:00,53.21110325940819,53.62658133258406,52.202080229868905,52.301002502441406,37716100,0.0,0.0
2025-11-14 00:00:00-05:00,52.29110979969018,52.33068021667423,51.47004062866325,52.043800354003906,32363100,0.0,0.0
2025-11-17 00:00:00-05:00,52.01412826085764,52.01412826085764,50.83693279751551,50.92596435546875,35546800,0.0,0.0
2025-11-18 00:00:00-05:00,50.728113743949834,51.61842928336724,50.599515545533926,51.0842399597168,35189500,0.0,0.0
2025-11-19 00:00:00-05:00,51.113916172367645,51.92509465373092,51.113916172367645,51.46015167236328,28112300,0.0,0.0
2025-11-20 00:00:00-05:00,51.93498667548685,52.38014445886245,50.42145398565267,50.45112991333008,36661600,0.0,0.0
2025-11-21 00:00:00-05:00,50.738009397000766,51.22273382228192,50.15435892416224,51.005104064941406,43867200,0.0,0.0
2025-11-24 00:00:00-05:00,51.09413127586355,51.677781699068305,50.84682183846565,51.371116638183594,52852100,0.0,0.0
2025-11-25 00:00:00-05:00,51.68767503867215,52.310895909155526,51.301872900539536,51.915199279785156,41310100,0.0,0.0
2025-11-26 00:00:00-05:00,52.132832202345995,52.67691223122637,51.984445024631945,52.41971206665039,32045600,0.0,0.0
2025-11-28 00:00:00-05:00,52.538423411732744,53.35948887422843,52.47906778154971,53.07261276245117,18920800,0.0,0.0
2025-12-01 00:00:00-05:00,52.924222875472,53.319919509231696,52.63734300467835,52.667022705078125,30536500,0.0,0.0
2025-12-02 00:00:00-05:00,52.95389853051185,53.06271529291954,52.39992777446213,52.617557525634766,46073500,0.0,0.0
2025-12-03 00:00:00-05:00,52.67691362006307,53.656260716782555,52.6076672749422,53.50787353515625,37134400,0.0,0.0
2025-12-04 00:00:00-05:00,53.62657905410663,54.10141273483703,53.41884002634508,53.577117919921875,38529600,0.0,0.0
2025-12-05 00:00:00-05:00,53.62684048758677,54.521782783039725,53.43790991110381,53.646728515625,33986500,0.28,0.0
2025-12-08 00:00:00-05:00,53.597007751464844,53.90526268802375,53.18931267952138,53.597007751464844,34386600,0.0,0.0
2025-12-09 00:00:00-05:00,53.666615859599375,53.97487080712905,52.970550060147666,53.23903274536133,47189300,0.0,0.0
2025-12-10 00:00:00-05:00,53.28874997291621,54.24335253012895,53.04015531989705,53.775997161865234,54424400,0.0,0.0
2025-12-11 00:00:00-05:00,53.646728138618656,54.34279394205114,53.44785165288745,54.253299713134766,35686900,0.0,0.0
2025-12-12 00:00:00-05:00,54.47205925540681,54.989136589823374,54.04447614797107,54.83003616333008,40539400,0.0,0.0
2025-12-15 00:00:00-05:00,55.09851880606676,55.7548085390532,54.76042992584626,55.01897048950195,32881300,0.0,0.0
2025-12-16 00:00:00-05:00,54.83003505329456,55.03885364760446,54.38256392744954,54.50189208984375,32931900,0.0,0.0
2025-12-17 00:00:00-05:00,54.8101503264773,55.25762147926561,54.15386056680562,54.24335479736328,35304100,0.0,0.0
2025-12-18 00:00:00-05:00,54.49194812777897,54.83998292399107,53.467739353426225,53.95498275756836,87452700,0.0,0.0
2025-12-19 00:00:00-05:00,54.21352463427648,54.99908468078129,54.074312229732044,54.95930862426758,73001900,0.0,0.0
2025-12-22 00:00:00-05:00,55.05874458790202,55.79458645525413,55.02891444235176,55.565879821777344,33408800,0.0,0.0
2025-12-23 00:00:00-05:00,55.49627219203215,55.90396727482717,55.49627219203215,55.655372619628906,22274600,0.0,0.0
2025-12-24 00:00:00-05:00,55.8144715597509,56.18239057752821,55.575819028089235,55.93379592895508,13634400,0.0,0.0
2025-12-26 00:00:00-05:00,55.96362648527636,56.23210916290389,55.7150318348716,55.854244232177734,15259400,0.0,0.0
2025-12-29 00:00:00-05:00,55.79458640108404,55.9337988045214,54.95930818720638,55.038856506347656,21040100,0.0,0.0
2025-12-30 00:00:00-05:00,55.178072121550684,55.327226640838795,54.859867468578436,54.9692497253418,17427600,0.0,0.0
2025-12-31 00:00:00-05:00,55.00902344753849,55.108459789512295,54.621216403286034,54.69082260131836,16293000,0.0,0.0
2026-01-02 00:00:00-05:00,54.7206562660983,55.67526265943332,54.571501743540686,55.6354866027832,25503600,0.0,0.0
2026-01-05 00:00:00-05:00,55.85424425182346,57.226487784651276,55.82441410760546,56.57019805908203,36096600,0.0,0.0
2026-01-06 00:00:00-05:00,56.689524338341734,57.08727730982571,56.43098756215458,56.92817687988281,31791900,0.0,0.0
2026-01-07 00:00:00-05:00,56.37132150344318,56.49064966665969,55.12834825267112,55.32722473144531,49695500,0.0,0.0
2026-01-08 00:00:00-05:00,55.168127147722544,56.26194594067546,55.158185030235906,55.864192962646484,30933700,0.0,0.0
2026-01-09 00:00:00-05:00,55.85424593321147,56.29177495893085,55.47638478423094,55.53604507446289,30768800,0.0,0.0
2026-01-12 00:00:00-05:00,54.97919706952873,55.13829750353676,54.42234365387384,54.879756927490234,45860600,0.0,0.0
2026-01-13 00:00:00-05:00,54.95930580610407,55.20790045668718,53.99475734800054,54.2334098815918,43542200,0.0,0.0
2026-01-14 00:00:00-05:00,52.58274289760112,53.17936855695054,51.3695997579034,52.18498992919922,84750000,0.0,0.0
2026-01-15 00:00:00-05:00,52.42364284323547,52.74184370292782,51.936395643126495,52.29437255859375,51018300,0.0,0.0
2026-01-16 00:00:00-05:00,52.39380879962812,53.07993248398119,51.95628356674258,52.672237396240234,52178400,0.0,0.0
2026-01-20 00:00:00-05:00,52.025889603934104,53.17936866268901,51.6679126903113,51.807125091552734,49172700,0.0,0.0
2026-01-21 00:00:00-05:00,51.93639458554194,52.562854174852994,51.757406131453074,51.77729415893555,36340000,0.0,0.0
2026-01-22 00:00:00-05:00,52.17504702402713,52.83133675670185,52.03583462516482,52.15515899658203,31229200,0.0,0.0
2026-01-23 00:00:00-05:00,51.817071128221194,51.90656535684477,51.09117518194261,51.429264068603516,34553500,0.0,0.0
2026-01-26 00:00:00-05:00,51.508812695248196,51.986113986348734,51.37954241018342,51.727577209472656,27728400,0.0,0.0
2026-01-27 00:00:00-05:00,51.916507928573566,51.95628398458854,51.51875874818431,51.876731872558594,26494300,0.0,0.0
2026-01-28 00:00:00-05:00,51.65796926416924,51.84689983345942,51.021567564188295,51.51875686645508,35030200,0.0,0.0
2026-01-29 00:00:00-05:00,51.687801245813795,52.79156214300204,51.65797110045848,52.781620025634766,35200500,0.0,0.0
2026-01-30 00:00:00-05:00,52.57279698817722,53.10976235755474,52.47336064270142,52.900943756103516,34549100,0.0,0.0
2026-02-02 00:00:00-05:00,52.900944103723,53.78594048133467,52.652349445146534,53.72627639770508,34624500,0.0,0.0
2026-02-03 00:00:00-05:00,53.895322426600245,54.810148944113756,53.37824508455866,54.143917083740234,41208400,0.0,0.0
2026-02-04 00:00:00-05:00,54.47206178170184,55.72498101754092,54.402455578961174,55.06869125366211,54522500,0.0,0.0
2026-02-05 00:00:00-05:00,54.710712847492395,54.97919553361559,53.94504084482701,54.631160736083984,32959700,0.0,0.0
2026-02-06 00:00:00-05:00,55.23773244534418,56.55031194079071,54.97919566913648,56.212223052978516,42468000,0.0,0.0
2026-02-09 00:00:00-05:00,56.073011294380414,56.40115806863437,55.86419268890254,56.092899322509766,31968400,0.0,0.0
2026-02-10 00:00:00-05:00,56.122729169830706,56.5105400264118,53.96492933818589,55.07863235473633,48304700,0.0,0.0
2026-02-11 00:00:00-05:00,55.65537238566653,55.7945847850718,52.94071921750365,53.54728698730469,48973500,0.0,0.0
